AGEP,SCHL,MAR,SEX,DIS,ESP,MIG,CIT,MIL,ANC,NATIVITY,RELP,DEAR,DEYE,DREM,RAC1P,GCL,ESR
56,21.0,1,2,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,1.0
57,19.0,1,1,2,-99999.0,1.0,1,4.0,2,1,1,2,2,2.0,1,2.0,1.0
34,21.0,2,2,1,-99999.0,3.0,1,4.0,2,1,9,2,2,2.0,1,2.0,6.0
63,16.0,1,1,2,-99999.0,1.0,1,2.0,2,1,0,2,2,2.0,1,2.0,1.0
59,19.0,1,2,2,-99999.0,1.0,1,3.0,1,1,1,2,2,2.0,1,2.0,6.0
20,19.0,5,1,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,-99999.0,6.0
19,19.0,5,1,2,-99999.0,1.0,1,4.0,1,1,12,2,2,2.0,1,-99999.0,1.0
44,18.0,1,2,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,1.0
48,19.0,1,1,2,-99999.0,1.0,1,4.0,2,1,1,2,2,2.0,1,2.0,1.0
18,13.0,5,1,2,-99999.0,1.0,1,4.0,2,1,2,2,2,2.0,1,-99999.0,3.0
12,8.0,5,2,2,1.0,1.0,1,-99999.0,2,1,2,2,2,2.0,1,-99999.0,-99999.0
10,7.0,5,1,2,1.0,1.0,1,-99999.0,2,1,2,2,2,2.0,1,-99999.0,-99999.0
61,16.0,1,1,1,-99999.0,1.0,1,4.0,2,1,0,1,1,1.0,1,2.0,6.0
61,16.0,1,2,1,-99999.0,1.0,1,4.0,2,1,1,2,1,2.0,1,2.0,1.0
72,21.0,1,1,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,6.0
76,16.0,1,2,1,-99999.0,1.0,1,4.0,1,1,1,2,2,2.0,1,2.0,6.0
58,19.0,3,1,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,1.0
84,16.0,2,1,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,6.0
55,21.0,3,2,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,3,2.0,1.0
36,18.0,3,1,2,-99999.0,3.0,1,4.0,1,1,2,2,2,2.0,3,2.0,6.0
76,16.0,1,1,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,6.0
66,16.0,1,2,2,-99999.0,1.0,1,4.0,2,1,1,2,2,2.0,9,2.0,1.0
40,21.0,5,1,2,-99999.0,3.0,1,2.0,1,1,0,2,2,2.0,1,2.0,1.0
72,21.0,3,2,1,-99999.0,3.0,1,4.0,4,1,0,2,2,1.0,1,2.0,6.0
72,23.0,5,2,1,-99999.0,3.0,1,4.0,4,1,5,2,2,1.0,1,2.0,1.0
72,22.0,3,2,1,-99999.0,1.0,1,4.0,4,1,11,2,2,1.0,1,2.0,1.0
72,22.0,3,2,1,-99999.0,1.0,1,4.0,2,1,11,2,2,1.0,1,2.0,1.0
72,21.0,3,2,1,-99999.0,1.0,1,4.0,4,1,13,2,2,1.0,1,2.0,6.0
39,21.0,1,1,2,-99999.0,1.0,1,4.0,3,1,0,2,2,2.0,1,2.0,1.0
35,21.0,1,2,2,-99999.0,1.0,1,4.0,1,1,1,2,2,2.0,1,2.0,6.0
5,1.0,5,1,2,2.0,1.0,1,-99999.0,1,1,2,2,2,2.0,1,-99999.0,-99999.0
4,1.0,5,2,2,2.0,1.0,1,-99999.0,1,1,2,2,2,-99999.0,1,-99999.0,-99999.0
1,-99999.0,5,2,2,2.0,1.0,1,-99999.0,1,1,2,2,2,-99999.0,1,-99999.0,-99999.0
1,-99999.0,5,1,2,2.0,1.0,1,-99999.0,1,1,2,2,2,-99999.0,1,-99999.0,-99999.0
76,23.0,1,1,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,1.0
72,19.0,1,2,2,-99999.0,1.0,1,4.0,1,1,1,2,2,2.0,1,2.0,6.0
68,19.0,3,2,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,6.0
64,22.0,4,1,2,-99999.0,1.0,1,4.0,2,1,5,2,2,2.0,1,2.0,1.0
76,19.0,1,1,1,-99999.0,1.0,1,4.0,1,1,0,2,2,1.0,1,2.0,6.0
67,19.0,1,2,2,-99999.0,1.0,1,4.0,1,1,1,2,2,2.0,1,2.0,3.0
48,23.0,1,1,1,-99999.0,1.0,1,4.0,2,1,0,2,2,1.0,1,2.0,1.0
47,21.0,1,2,2,-99999.0,1.0,4,4.0,1,2,1,2,2,2.0,6,2.0,6.0
62,18.0,3,2,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,1.0
35,18.0,3,1,2,-99999.0,1.0,1,4.0,2,1,2,2,2,2.0,1,2.0,1.0
81,14.0,1,2,1,-99999.0,1.0,1,4.0,1,1,0,1,1,2.0,1,2.0,6.0
72,19.0,1,1,1,-99999.0,1.0,1,3.0,4,1,1,1,1,2.0,1,2.0,6.0
23,19.0,5,2,2,-99999.0,2.0,1,4.0,2,1,0,2,2,2.0,1,-99999.0,1.0
22,13.0,5,1,2,-99999.0,2.0,1,4.0,4,1,13,2,2,2.0,1,-99999.0,1.0
30,18.0,1,1,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,1.0
32,16.0,1,2,2,-99999.0,1.0,1,4.0,2,1,1,2,2,2.0,1,2.0,1.0
71,21.0,1,2,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,6.0
73,21.0,1,1,2,-99999.0,1.0,1,2.0,1,1,1,2,2,2.0,1,2.0,6.0
43,19.0,1,1,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,3,2.0,1.0
46,18.0,1,2,2,-99999.0,1.0,1,4.0,1,1,1,2,2,2.0,1,2.0,1.0
81,19.0,2,2,1,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,6.0
32,22.0,1,1,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,1.0
30,22.0,1,2,2,-99999.0,1.0,1,4.0,1,1,1,2,2,2.0,1,2.0,1.0
37,15.0,1,2,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,1.0
34,17.0,1,1,2,-99999.0,1.0,1,4.0,4,1,1,2,2,2.0,1,2.0,1.0
17,14.0,5,2,2,1.0,1.0,1,4.0,4,1,2,2,2,2.0,1,-99999.0,1.0
15,12.0,5,1,2,1.0,1.0,1,-99999.0,4,1,2,2,2,2.0,1,-99999.0,-99999.0
7,4.0,5,2,2,1.0,1.0,1,-99999.0,4,1,2,2,2,2.0,1,-99999.0,-99999.0
72,16.0,2,2,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,6.0
74,21.0,3,2,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,6.0
64,21.0,1,1,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,1.0
64,21.0,1,2,2,-99999.0,1.0,1,4.0,1,1,1,2,2,2.0,1,2.0,1.0
78,13.0,1,1,2,-99999.0,1.0,1,2.0,1,1,0,2,2,2.0,1,2.0,6.0
75,15.0,1,2,2,-99999.0,1.0,1,4.0,1,1,1,2,2,2.0,3,2.0,6.0
76,15.0,1,1,2,-99999.0,1.0,1,2.0,1,1,0,2,2,2.0,1,2.0,1.0
70,21.0,1,2,2,-99999.0,1.0,1,4.0,2,1,1,2,2,2.0,1,2.0,6.0
64,16.0,1,1,1,-99999.0,1.0,1,4.0,1,1,0,1,2,2.0,1,2.0,6.0
63,16.0,1,2,1,-99999.0,1.0,1,4.0,1,1,1,1,2,2.0,1,2.0,6.0
50,22.0,1,2,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,1.0
52,22.0,1,1,2,-99999.0,1.0,1,4.0,4,1,1,2,2,2.0,1,2.0,1.0
52,19.0,1,1,2,-99999.0,1.0,1,2.0,1,1,0,2,2,2.0,3,2.0,1.0
52,24.0,1,2,2,-99999.0,1.0,4,4.0,1,2,1,2,2,2.0,3,2.0,1.0
20,19.0,5,2,2,-99999.0,1.0,1,4.0,1,1,2,2,2,2.0,3,-99999.0,6.0
18,19.0,5,1,2,-99999.0,1.0,1,4.0,1,1,2,2,2,2.0,3,-99999.0,6.0
17,13.0,5,1,2,1.0,1.0,1,4.0,1,1,2,2,2,2.0,3,-99999.0,6.0
59,21.0,3,2,2,-99999.0,3.0,1,4.0,1,1,0,2,2,2.0,6,2.0,6.0
65,19.0,5,1,2,-99999.0,3.0,1,2.0,1,1,13,2,2,2.0,1,2.0,6.0
56,16.0,1,1,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,3,1.0,6.0
55,16.0,1,2,2,-99999.0,1.0,1,4.0,1,1,1,2,2,2.0,3,1.0,6.0
31,16.0,5,1,2,-99999.0,1.0,1,4.0,1,1,2,2,2,2.0,3,2.0,6.0
28,18.0,5,2,1,-99999.0,1.0,1,4.0,1,1,2,1,1,1.0,3,-99999.0,6.0
23,19.0,5,1,2,-99999.0,1.0,1,4.0,1,1,2,2,2,2.0,3,-99999.0,6.0
5,2.0,5,1,2,8.0,1.0,1,-99999.0,1,1,7,2,2,2.0,3,-99999.0,-99999.0
67,22.0,1,1,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,1.0
68,22.0,1,2,2,-99999.0,1.0,1,4.0,2,1,1,2,2,2.0,1,2.0,1.0
44,16.0,2,2,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,3,2.0,6.0
18,14.0,5,1,2,-99999.0,1.0,1,4.0,1,1,2,2,2,2.0,3,-99999.0,6.0
15,10.0,5,2,2,8.0,1.0,1,-99999.0,1,1,2,2,2,2.0,3,-99999.0,-99999.0
13,9.0,5,1,2,8.0,1.0,1,-99999.0,1,1,2,2,2,2.0,3,-99999.0,-99999.0
10,6.0,5,1,2,8.0,1.0,1,-99999.0,1,1,2,2,2,2.0,3,-99999.0,-99999.0
79,14.0,2,2,1,-99999.0,1.0,1,4.0,1,1,6,2,1,2.0,3,1.0,6.0
29,18.0,1,1,2,-99999.0,1.0,5,4.0,1,2,0,2,2,2.0,1,-99999.0,1.0
25,19.0,1,2,2,-99999.0,1.0,4,4.0,1,2,1,2,2,2.0,1,-99999.0,6.0
3,1.0,5,1,2,2.0,1.0,1,-99999.0,1,1,2,2,2,-99999.0,1,-99999.0,-99999.0
39,22.0,1,2,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,1.0
48,18.0,1,1,2,-99999.0,1.0,1,4.0,4,1,1,2,2,2.0,1,2.0,1.0
15,12.0,5,1,2,1.0,1.0,1,-99999.0,4,1,2,2,2,2.0,1,-99999.0,-99999.0
12,10.0,5,1,2,1.0,1.0,1,-99999.0,4,1,2,2,2,2.0,1,-99999.0,-99999.0
67,16.0,1,1,2,-99999.0,1.0,1,2.0,2,1,0,2,2,2.0,1,2.0,6.0
67,16.0,1,2,2,-99999.0,1.0,1,4.0,1,1,1,2,2,2.0,1,2.0,1.0
54,22.0,3,2,2,-99999.0,3.0,1,2.0,4,1,0,2,2,2.0,1,2.0,1.0
63,21.0,2,2,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,1.0
53,15.0,1,1,1,-99999.0,1.0,1,2.0,2,1,0,1,2,2.0,1,2.0,1.0
60,16.0,1,2,2,-99999.0,1.0,1,4.0,2,1,1,2,2,2.0,1,2.0,1.0
59,18.0,1,1,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,3.0
50,16.0,1,2,2,-99999.0,1.0,1,4.0,1,1,1,2,2,2.0,1,2.0,6.0
22,16.0,5,2,2,-99999.0,1.0,1,4.0,1,1,2,2,2,2.0,1,-99999.0,1.0
17,13.0,5,1,2,2.0,1.0,1,4.0,1,1,2,2,2,2.0,1,-99999.0,1.0
67,16.0,1,1,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,3,2.0,1.0
60,16.0,1,2,2,-99999.0,1.0,1,4.0,3,1,1,2,2,2.0,1,2.0,6.0
18,16.0,5,1,2,-99999.0,1.0,1,4.0,1,1,2,2,2,2.0,3,-99999.0,6.0
27,21.0,1,2,2,-99999.0,1.0,1,4.0,4,1,0,2,2,2.0,1,-99999.0,1.0
31,22.0,1,1,2,-99999.0,1.0,1,4.0,4,1,1,2,2,2.0,1,2.0,1.0
76,16.0,1,1,1,-99999.0,1.0,1,2.0,1,1,0,1,2,2.0,1,2.0,6.0
73,21.0,1,2,1,-99999.0,1.0,1,4.0,1,1,1,1,2,2.0,1,2.0,6.0
66,23.0,1,2,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,1.0
69,22.0,1,1,2,-99999.0,1.0,1,4.0,1,1,1,2,2,2.0,1,2.0,6.0
61,20.0,1,1,1,-99999.0,1.0,1,4.0,1,1,0,1,2,2.0,1,2.0,1.0
59,21.0,1,2,2,-99999.0,1.0,1,3.0,4,1,1,2,2,2.0,1,2.0,1.0
61,18.0,1,2,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,9,2.0,1.0
55,18.0,1,1,2,-99999.0,1.0,1,4.0,1,1,1,2,2,2.0,1,2.0,2.0
42,17.0,3,1,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,1.0
43,21.0,3,2,2,-99999.0,1.0,1,4.0,2,1,13,2,2,2.0,1,2.0,1.0
21,14.0,5,1,2,-99999.0,3.0,1,4.0,1,1,0,2,2,2.0,1,-99999.0,1.0
20,16.0,5,1,2,-99999.0,3.0,1,4.0,1,1,5,2,2,2.0,1,-99999.0,1.0
50,22.0,4,2,2,-99999.0,3.0,1,4.0,2,1,0,2,2,2.0,1,2.0,6.0
51,20.0,5,1,2,-99999.0,1.0,1,2.0,4,1,0,2,2,2.0,1,2.0,1.0
57,16.0,3,1,2,-99999.0,1.0,1,4.0,4,1,15,2,2,2.0,1,2.0,1.0
56,20.0,3,2,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,1.0
21,16.0,5,1,2,-99999.0,1.0,1,4.0,1,1,2,2,2,2.0,1,-99999.0,1.0
67,21.0,1,2,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,1.0
71,19.0,1,1,2,-99999.0,1.0,1,4.0,2,1,1,2,2,2.0,1,2.0,6.0
54,21.0,1,1,2,-99999.0,1.0,1,2.0,1,1,0,2,2,2.0,1,2.0,1.0
54,21.0,1,2,2,-99999.0,1.0,1,4.0,1,1,1,2,2,2.0,1,2.0,1.0
16,14.0,5,1,2,1.0,1.0,1,-99999.0,2,1,2,2,2,2.0,1,-99999.0,6.0
16,14.0,5,1,2,1.0,1.0,1,-99999.0,2,1,2,2,2,2.0,1,-99999.0,1.0
58,19.0,1,2,2,-99999.0,1.0,1,4.0,4,1,0,2,2,2.0,1,2.0,1.0
65,18.0,1,1,2,-99999.0,1.0,1,4.0,4,1,1,2,2,2.0,1,2.0,3.0
43,21.0,3,2,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,1.0
44,19.0,3,1,2,-99999.0,1.0,1,4.0,2,1,13,2,2,2.0,1,2.0,1.0
63,21.0,1,1,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,1.0
62,19.0,1,2,2,-99999.0,1.0,1,4.0,2,1,1,2,2,2.0,1,2.0,1.0
23,16.0,5,1,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,-99999.0,1.0
67,22.0,1,2,2,-99999.0,1.0,4,2.0,1,2,0,2,2,2.0,1,2.0,6.0
74,21.0,1,1,2,-99999.0,1.0,1,2.0,1,1,1,2,2,2.0,1,2.0,6.0
77,17.0,2,2,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,6.0
62,15.0,1,1,1,-99999.0,1.0,1,4.0,1,1,0,1,2,2.0,3,2.0,1.0
64,19.0,1,2,1,-99999.0,1.0,1,4.0,1,1,1,1,2,2.0,1,2.0,6.0
53,21.0,1,2,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,1.0
53,21.0,1,1,2,-99999.0,1.0,1,4.0,4,1,1,2,2,2.0,1,2.0,1.0
18,16.0,5,2,2,-99999.0,1.0,1,4.0,4,1,2,2,2,2.0,1,-99999.0,1.0
16,14.0,5,1,2,1.0,1.0,1,-99999.0,4,1,2,2,2,2.0,1,-99999.0,6.0
81,21.0,4,2,1,-99999.0,1.0,1,4.0,2,1,0,1,2,2.0,3,2.0,6.0
42,20.0,1,1,2,-99999.0,1.0,1,4.0,4,1,0,2,2,2.0,1,2.0,1.0
36,20.0,1,2,2,-99999.0,1.0,1,4.0,1,1,1,2,2,2.0,1,2.0,1.0
12,8.0,5,1,2,1.0,1.0,1,-99999.0,3,1,2,2,2,2.0,1,-99999.0,-99999.0
5,1.0,5,2,2,1.0,1.0,1,-99999.0,4,1,2,2,2,2.0,1,-99999.0,-99999.0
86,16.0,1,1,2,-99999.0,1.0,1,3.0,1,1,0,2,2,2.0,1,2.0,6.0
80,19.0,1,2,2,-99999.0,1.0,1,4.0,1,1,1,2,2,2.0,1,2.0,6.0
31,13.0,5,1,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,3,2.0,3.0
66,16.0,5,2,1,-99999.0,1.0,1,4.0,1,1,0,1,2,2.0,1,2.0,6.0
31,1.0,5,1,1,-99999.0,1.0,1,4.0,1,1,2,1,1,1.0,1,2.0,6.0
27,21.0,5,2,2,-99999.0,1.0,1,4.0,4,1,0,2,2,2.0,1,-99999.0,1.0
28,21.0,5,2,2,-99999.0,3.0,1,4.0,4,1,12,2,2,2.0,1,-99999.0,1.0
26,21.0,5,1,2,-99999.0,3.0,1,4.0,4,1,12,2,2,2.0,1,-99999.0,1.0
26,21.0,5,2,2,-99999.0,3.0,1,4.0,4,1,12,2,2,2.0,1,-99999.0,1.0
29,23.0,5,1,2,-99999.0,1.0,1,4.0,2,1,13,2,2,2.0,1,-99999.0,1.0
31,20.0,5,1,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,1.0
51,20.0,1,1,2,-99999.0,3.0,1,4.0,3,1,0,2,2,2.0,1,2.0,1.0
51,20.0,1,2,2,-99999.0,3.0,1,4.0,3,1,1,2,2,2.0,1,2.0,1.0
90,19.0,1,2,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,6.0
88,17.0,1,1,1,-99999.0,1.0,1,2.0,1,1,1,2,2,1.0,1,2.0,6.0
50,17.0,1,2,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,1.0
54,18.0,1,1,2,-99999.0,1.0,1,2.0,1,1,1,2,2,2.0,1,2.0,1.0
43,16.0,5,1,2,-99999.0,1.0,1,2.0,1,1,0,2,2,2.0,1,2.0,1.0
33,21.0,1,1,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,1.0
38,22.0,1,2,2,-99999.0,1.0,1,4.0,2,1,1,2,2,2.0,1,2.0,1.0
65,19.0,3,2,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,6.0
41,20.0,3,2,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,1.0
10,7.0,5,1,1,7.0,1.0,1,-99999.0,2,1,2,2,2,1.0,9,-99999.0,-99999.0
7,4.0,5,2,1,7.0,1.0,1,-99999.0,2,1,2,2,2,1.0,9,-99999.0,-99999.0
72,16.0,1,2,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,6.0
83,20.0,1,1,1,-99999.0,1.0,1,4.0,1,1,1,1,2,2.0,1,2.0,6.0
33,21.0,5,1,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,1.0
34,21.0,5,1,2,-99999.0,3.0,1,4.0,2,1,12,2,2,2.0,1,2.0,1.0
24,21.0,5,2,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,-99999.0,1.0
70,17.0,1,1,2,-99999.0,1.0,1,2.0,1,1,0,2,2,2.0,1,2.0,6.0
65,19.0,1,2,2,-99999.0,1.0,1,4.0,1,1,1,2,2,2.0,1,2.0,6.0
37,21.0,3,2,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,1.0
15,12.0,5,2,2,7.0,1.0,1,-99999.0,1,1,2,2,2,2.0,1,-99999.0,-99999.0
9,6.0,5,1,2,7.0,1.0,1,-99999.0,1,1,2,2,2,2.0,1,-99999.0,-99999.0
8,5.0,5,2,2,7.0,1.0,1,-99999.0,1,1,2,2,2,2.0,1,-99999.0,-99999.0
38,19.0,1,2,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,9,2.0,1.0
47,16.0,1,1,2,-99999.0,1.0,1,4.0,2,1,1,2,2,2.0,1,2.0,1.0
9,6.0,5,1,2,1.0,1.0,1,-99999.0,2,1,2,2,2,2.0,9,-99999.0,-99999.0
61,19.0,3,1,2,-99999.0,3.0,1,4.0,4,1,0,2,2,2.0,1,2.0,1.0
64,18.0,3,2,1,-99999.0,1.0,1,4.0,2,1,0,2,1,2.0,1,2.0,6.0
47,21.0,3,1,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,1.0
4,1.0,5,2,2,5.0,1.0,1,-99999.0,1,1,2,2,2,-99999.0,1,-99999.0,-99999.0
64,24.0,1,1,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,1.0
47,21.0,1,2,2,-99999.0,1.0,4,4.0,1,2,1,2,2,2.0,1,2.0,1.0
20,16.0,5,2,2,-99999.0,1.0,4,4.0,1,2,3,2,2,2.0,1,-99999.0,6.0
70,16.0,1,1,1,-99999.0,3.0,1,2.0,1,1,0,2,2,2.0,1,2.0,6.0
69,16.0,1,2,1,-99999.0,1.0,1,4.0,1,1,1,2,2,1.0,1,2.0,6.0
29,19.0,5,2,2,-99999.0,3.0,1,4.0,1,1,0,2,2,2.0,9,-99999.0,2.0
7,3.0,5,1,2,7.0,3.0,1,-99999.0,4,1,2,2,2,2.0,1,-99999.0,-99999.0
2,-99999.0,5,1,2,7.0,3.0,1,-99999.0,4,1,2,2,2,-99999.0,1,-99999.0,-99999.0
49,16.0,3,2,1,-99999.0,3.0,1,4.0,4,1,6,2,2,2.0,1,1.0,1.0
37,16.0,3,1,2,-99999.0,3.0,1,4.0,1,1,15,2,2,2.0,1,2.0,2.0
74,24.0,3,1,1,-99999.0,1.0,1,2.0,1,1,0,1,2,2.0,1,2.0,6.0
45,19.0,1,2,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,1.0
49,19.0,1,1,2,-99999.0,1.0,1,4.0,2,1,1,2,2,2.0,1,2.0,1.0
17,14.0,5,1,2,1.0,1.0,1,4.0,2,1,2,2,2,2.0,1,-99999.0,6.0
13,10.0,5,1,2,1.0,1.0,1,-99999.0,2,1,2,2,2,2.0,1,-99999.0,-99999.0
67,21.0,2,2,2,-99999.0,3.0,1,4.0,1,1,0,2,2,2.0,1,2.0,6.0
40,16.0,1,2,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,1.0
34,16.0,1,1,2,-99999.0,1.0,1,4.0,2,1,1,2,2,2.0,9,2.0,1.0
10,7.0,5,1,2,1.0,1.0,1,-99999.0,2,1,2,2,2,2.0,9,-99999.0,-99999.0
6,4.0,5,2,2,1.0,1.0,1,-99999.0,2,1,2,2,2,2.0,9,-99999.0,-99999.0
60,21.0,1,1,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,6.0
60,21.0,1,2,2,-99999.0,1.0,1,4.0,1,1,1,2,2,2.0,1,2.0,6.0
45,16.0,5,2,1,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,3,2.0,1.0
32,21.0,5,2,2,-99999.0,1.0,1,2.0,1,1,0,2,2,2.0,1,2.0,1.0
76,18.0,5,2,1,-99999.0,1.0,1,4.0,2,1,0,2,2,1.0,1,2.0,6.0
34,22.0,1,2,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,1.0
38,22.0,1,1,2,-99999.0,1.0,1,4.0,1,1,1,2,2,2.0,1,2.0,1.0
2,-99999.0,5,2,2,1.0,1.0,1,-99999.0,1,1,2,2,2,-99999.0,1,-99999.0,-99999.0
65,19.0,3,2,1,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,6.0
40,21.0,1,1,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,1.0
33,21.0,1,2,2,-99999.0,1.0,1,4.0,2,1,1,2,2,2.0,1,2.0,1.0
0,-99999.0,5,1,2,1.0,-99999.0,1,-99999.0,2,1,2,2,2,-99999.0,1,-99999.0,-99999.0
89,16.0,2,1,1,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,6.0
59,19.0,3,2,1,-99999.0,1.0,1,4.0,1,1,0,2,2,1.0,1,2.0,1.0
63,14.0,3,1,2,-99999.0,1.0,1,4.0,1,1,12,2,2,2.0,1,2.0,1.0
38,21.0,1,2,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,1.0
39,17.0,1,1,2,-99999.0,1.0,1,4.0,1,1,1,2,2,2.0,1,2.0,1.0
61,15.0,2,2,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,1.0
66,22.0,1,1,2,-99999.0,1.0,1,2.0,1,1,0,2,2,2.0,1,2.0,1.0
61,21.0,1,2,1,-99999.0,1.0,1,4.0,4,1,1,2,2,2.0,1,2.0,6.0
50,20.0,1,1,2,-99999.0,1.0,1,4.0,4,1,0,2,2,2.0,1,2.0,1.0
44,16.0,1,2,2,-99999.0,1.0,1,4.0,4,1,1,2,2,2.0,1,2.0,6.0
84,12.0,2,2,2,-99999.0,1.0,1,4.0,4,1,0,2,2,2.0,1,2.0,6.0
44,21.0,5,1,2,-99999.0,1.0,1,4.0,2,1,2,2,2,2.0,1,2.0,1.0
71,19.0,1,2,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,6.0
68,20.0,1,1,2,-99999.0,1.0,1,3.0,2,1,1,2,2,2.0,1,2.0,6.0
69,16.0,1,1,1,-99999.0,1.0,1,2.0,1,1,0,1,2,2.0,1,2.0,6.0
63,21.0,1,2,2,-99999.0,1.0,1,4.0,1,1,1,2,2,2.0,1,2.0,1.0
23,16.0,5,1,2,-99999.0,3.0,1,4.0,4,1,0,2,2,2.0,1,-99999.0,1.0
44,16.0,1,2,2,-99999.0,1.0,1,4.0,4,1,0,2,2,2.0,1,2.0,6.0
57,16.0,1,1,2,-99999.0,1.0,1,4.0,4,1,1,2,2,2.0,1,2.0,1.0
18,16.0,5,1,1,-99999.0,1.0,1,4.0,4,1,2,2,2,1.0,3,-99999.0,6.0
12,9.0,5,2,2,2.0,1.0,1,-99999.0,4,1,2,2,2,2.0,1,-99999.0,-99999.0
66,21.0,1,1,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,6.0
66,16.0,1,2,2,-99999.0,1.0,1,4.0,2,1,1,2,2,2.0,1,2.0,6.0
94,21.0,2,2,1,-99999.0,1.0,1,4.0,1,1,0,1,2,2.0,1,2.0,6.0
70,17.0,1,2,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,6.0
78,17.0,1,1,2,-99999.0,1.0,1,2.0,1,1,1,2,2,2.0,1,2.0,6.0
48,18.0,4,1,2,-99999.0,3.0,1,2.0,2,1,2,2,2,2.0,1,2.0,1.0
65,19.0,2,1,1,-99999.0,1.0,1,4.0,1,1,0,1,2,2.0,1,2.0,6.0
